0.00151733639652588	5.2974960603268E-23	1881.53522095868
0.00151833639652588	5.29478508649291E-23	1891.50152643194
0.00151933639652588	5.28665834033026E-23	1900.80464328762
0.00152033639652588	5.27314052319497E-23	1909.54297386027
0.00152133639652588	5.25433044051151E-23	1917.82804162118
0.00152233639652588	5.23095060694632E-23	1925.784493779
0.00152333639652588	5.20571199633329E-23	1933.54354714575
0.00152433639652588	5.18448735608935E-23	1941.24956040605
0.00152533639652588	5.1763606099267E-23	1949.04035100381
0.00152633639652588	5.19292286920347E-23	1957.09313282433
0.00152733639652588	5.24743258681571E-23	1965.57201383727
0.00152833639652588	5.35425360134573E-23	1974.6608076939
0.00152933639652588	5.52856489612772E-23	1984.53678405542
0.00153033639652588	5.78623091712812E-23	1995.40348197447
0.00153133639652588	6.14390037837012E-23	2007.45790072436
0.00153233639652588	6.61909889201907E-23	2020.91675265428
0.00153333639652588	7.23027219575569E-23	2035.99677920768
0.00153433639652588	7.99731105659356E-23	2052.90819734926
0.00153533639652588	8.94108812045197E-23	2071.8875100879
0.00153633639652588	1.0084328634959E-22	2093.15814657157
0.00153733639652588	1.14511781757194E-22	2116.95671171654
0.00153833639652588	1.30676966734373E-22	2143.51987324828
0.00153933639652588	1.49618584139155E-22	2173.07780698745
0.00154033639652588	1.71636755448369E-22	2205.87389168079
0.00154133639652588	1.97053833359347E-22	2242.1384726436
0.00154233639652588	2.26215019323832E-22	2282.10855766692
0.00154333639652588	2.59489598615779E-22	2326.02126725976
0.00154433639652588	2.97271557865262E-22	2374.08760197613
0.00154533639652588	3.39981437660182E-22	2426.54494908848
0.00154633639652588	3.88066332546264E-22	2483.60460584767
0.00154733639652588	4.42002361162672E-22	2545.47148372393
0.00154833639652588	5.02292196106398E-22	2612.34412047983
0.00154933639652588	5.69469386669579E-22	2684.41470586596
0.00155033639652588	6.44094036102178E-22	2761.85597161396
0.00155133639652588	7.26769475027366E-22	2844.84092964829
0.00155233639652588	8.18102739271728E-22	2933.5165660481
0.00155333639652588	9.18760765450437E-22	3028.01711239873
0.00155433639652588	1.02943519153478E-21	3128.47055340099
0.00155533639652588	1.1508485321912E-21	3234.97243139005
0.00155633639652588	1.28377888013739E-21	3347.61218301288
0.00155733639652588	1.4290352047862E-21	3466.45999296609
0.00155833639652588	1.58746352758465E-21	3591.56029010135
0.00155933639652588	1.75994074667492E-21	3722.93176914287
0.00156033639652588	1.94738081223334E-21	3860.58711951012
0.00156133639652588	2.15071002511433E-21	4004.50675202161
0.00156233639652588	2.37089173820647E-21	4154.63892457567
0.00156333639652588	2.60891400575446E-21	4310.92596055116
0.00156433639652588	2.86578340802008E-21	4473.27148905438
0.00156533639652588	3.1425250512822E-21	4641.55359326053
0.00156633639652588	3.44019491851486E-21	4815.64455642159
0.00156733639652588	3.75986134337013E-21	4995.36496253859
0.00156833639652588	4.10258648416106E-21	5180.52949381494
0.00156933639652588	4.46946955123488E-21	5370.91442045766
0.00157033639652588	4.86160975493881E-21	5566.27056075009
0.00157133639652588	5.28009395494204E-21	5766.33631429009
0.00157233639652588	5.72602753693081E-21	5970.81821058869
0.00157333639652588	6.20053441260846E-21	6179.38442113916
0.00157433639652588	6.70462733757583E-21	6391.703174052
0.00157533639652588	7.23941169751915E-21	6607.43091761501
0.00157633639652588	7.80593730007343E-21	6826.1264515222
0.00157733639652588	8.40519219948336E-21	7047.38804862368
0.00157833639652588	9.03822620338394E-21	7270.77591699038
0.00157933639652588	9.70596561262957E-21	7495.9151200664
0.00158033639652588	1.04093367280747E-20	7722.30067422423
0.00158133639652588	1.11492040971833E-20	7949.36242293907
0.00158233639652588	1.19263087606391E-20	8176.72477263417
0.00158333639652588	1.2741515265906E-20	8403.81799555574
0.00158433639652588	1.35953793934968E-20	8630.13442084686
0.00158533639652588	1.44885804307047E-20	8855.10236373095
0.00158633639652588	1.5421612404652E-20	9078.21267776371
0.00158733639652588	1.63949075890708E-20	9298.95457627486
0.00158833639652588	1.74088365043028E-20	9516.68599219364
0.00158933639652588	1.8463584410519E-20	9730.89075297365
0.00159033639652588	1.95593365678902E-20	9940.98622133307
0.00159133639652588	2.06960929764164E-20	10146.4496434197
0.00159233639652588	2.1873730129317E-20	10346.6893746147
0.00159333639652588	2.30920627664211E-20	10541.1741382065
0.00159433639652588	2.4350720367387E-20	10729.3021099831
0.00159533639652588	2.56492706584826E-20	10910.5944597444
0.00159633639652588	2.69870343524148E-20	11084.5628698478
0.00159733639652588	2.83633321618902E-20	11250.5229991822
0.00159833639652588	2.97771760326641E-20	11408.0969703596
0.00159933639652588	3.12275161571016E-20	11556.7714204765
0.00160033639652588	3.27131792207871E-20	11695.9609704782
0.00160133639652588	3.42328684025245E-20	11825.3216802335
0.00160233639652588	3.57850398675563E-20	11944.3075661003
0.00160333639652588	3.73680262743446E-20	12052.4866534847
0.00160433639652588	3.89800985279613E-20	12149.4168646363
