-2.67336396525881E-4	3.58404397831572
-2.66336396525881E-4	3.75302314016803
-2.65336396525881E-4	3.92899635891588
-2.64336396525881E-4	4.11229941034037
-2.63336396525881E-4	4.303195573179
-2.62336396525881E-4	4.5020664108194
-2.61336396525881E-4	4.70921717397169
-2.60336396525881E-4	4.92506758236227
-2.59336396525881E-4	5.14996104304004
-2.58336396525881E-4	5.38431727573139
-2.57336396525881E-4	5.62863231284027
-2.56336396525881E-4	5.88332587409308
-2.55336396525881E-4	6.148855835555
-2.54336396525881E-4	6.4257945423075
-2.53336396525881E-4	6.71463802675451
-2.52336396525881E-4	7.01599679031627
-2.51336396525881E-4	7.330481334413
-2.50336396525881E-4	7.65866400412618
-2.49336396525881E-4	8.00126976989232
-2.48336396525881E-4	8.35898544580919
-2.47336396525881E-4	8.73253600231332
-2.46336396525881E-4	9.12276087885752
-2.45336396525881E-4	9.53042320221708
-2.44336396525881E-4	9.95640056818358
-2.43336396525881E-4	10.4016468852261
-2.42336396525881E-4	10.8670015927976
-2.41336396525881E-4	11.3535712247221
-2.40336396525881E-4	11.8623478458074
-2.39336396525881E-4	12.3944761462167
-2.38336396525881E-4	12.9510245034352
-2.37336396525881E-4	13.5332520766422
-2.36336396525881E-4	14.1423798686781
-2.35336396525881E-4	14.7797433513998
-2.34336396525881E-4	15.4467161530027
-2.33336396525881E-4	16.1447482143598
-2.32336396525881E-4	16.8752894763443
-2.31336396525881E-4	17.6399043488454
-2.30336396525881E-4	18.4402717107689
-2.29336396525881E-4	19.2780322846815
-2.28336396525881E-4	20.1549412621665
-2.27336396525881E-4	21.072906460162
-2.26336396525881E-4	22.0337975392676
-2.25336396525881E-4	23.0395986290989
-2.24336396525881E-4	24.0924083282881
-2.23336396525881E-4	25.1943252354671
-2.22336396525881E-4	26.3476387309618
-2.21336396525881E-4	27.5546381950982
-2.20336396525881E-4	28.8177656335571
-2.19336396525881E-4	30.1394630520195
-2.18336396525881E-4	31.52236323786
-2.17336396525881E-4	32.9691371347923
-2.16336396525881E-4	34.4825701555461
-2.15336396525881E-4	36.0655621818675
-2.14336396525881E-4	37.7210894081802
-2.13336396525881E-4	39.4521280289077
-2.12336396525881E-4	41.262264739894
-2.11336396525881E-4	43.1544375792239
-2.10336396525881E-4	45.1320806173862
-2.09336396525881E-4	47.1990094882574
-2.08336396525881E-4	49.3586582623262
